Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure, ThumbAbduction
-30.27078,167.9579,-36.1001,11.69407,143.2777,-26.25043,40.79115,127.183,-30.05618,77.11572,-90.4126,-4.277466,5.091913,90.63928,-179.7633,-84.46942,48.97806,-139.0142,0.8716622,-81.08597,0.956247,11.64043,-80.57208,2.747969,18.0558,-79.85117,4.172276,0.972549,1,0,0.4784314
-30.57269,167.6573,-36.01025,11.34571,143.1158,-26.03961,40.41149,127.3079,-29.61862,77.11572,-90.4126,-4.277435,5.09191,90.63927,-179.7633,-84.46942,48.97803,-139.0141,0.8716667,-81.08597,0.9562518,11.64043,-80.57208,2.747963,18.0558,-79.85117,4.172276,0.9686275,1,0,0.4862745
-29.80603,168.3753,-36.25641,12.26947,143.4426,-26.5975,41.44861,126.8374,-30.8067,77.11572,-90.4126,-4.277466,5.091912,90.63928,-179.7633,-84.46948,48.97803,-139.0142,0.8716624,-81.08597,0.956243,11.64043,-80.57205,2.747964,18.0558,-79.85117,4.172274,0.9803922,1,0,0.4666667
-29.50168,168.6694,-36.34552,12.61677,143.5951,-26.81268,41.81993,126.6885,-31.26297,77.11573,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46945,48.97803,-139.0141,0.8716663,-81.08597,0.95625,11.64043,-80.57208,2.747968,18.0558,-79.85117,4.172278,0.9843137,1,0,0.4588235
-29.33878,168.7869,-36.41324,12.84275,143.5978,-26.9502,42.09539,126.4657,-31.57858,77.11575,-90.4126,-4.277466,5.091918,90.63927,-179.7633,-84.46942,48.97805,-139.0142,0.8716588,-81.08597,0.9562473,11.64043,-80.57208,2.747969,18.05579,-79.85117,4.172274,0.9882353,1,0,0.454902
-30.73303,167.5345,-35.94418,11.11665,143.1032,-25.90881,40.12349,127.5026,-29.32654,77.11576,-90.41263,-4.277496,5.091904,90.63927,-179.7633,-84.46948,48.97802,-139.0141,0.8716652,-81.08597,0.9562427,11.64044,-80.57205,2.747967,18.0558,-79.85117,4.172276,0.9647059,1,0,0.4901961
-31.49158,166.7962,-35.69797,10.18761,142.745,-25.36707,39.05621,127.8923,-28.20227,77.11572,-90.41263,-4.277496,5.091914,90.63927,-179.7633,-84.46948,48.97803,-139.0142,0.8716626,-81.08597,0.9562457,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172271,0.9529412,1,0,0.509804
-31.94714,166.356,-35.54199,9.605933,142.5448,-25.03839,38.36466,128.147,-27.52338,77.11575,-90.4126,-4.277466,5.09191,90.63927,-179.7633,-84.46954,48.97802,-139.0141,0.8716641,-81.08597,0.9562461,11.64043,-80.57208,2.747963,18.0558,-79.85117,4.17228,0.945098,1,0,0.5215687
-32.10449,166.2266,-35.47763,9.373482,142.5207,-24.91492,38.06333,128.3107,-27.25677,77.11573,-90.4126,-4.277466,5.091913,90.63927,-179.7633,-84.46948,48.97805,-139.0142,0.8716605,-81.08597,0.9562472,11.64043,-80.57208,2.747964,18.05579,-79.85117,4.172271,0.9411765,1,0,0.5254902
-32.55646,165.7773,-35.32208,8.789146,142.3068,-24.59332,37.35892,128.531,-26.60455,77.11575,-90.4126,-4.277466,5.09191,90.63927,-179.7633,-84.46942,48.97801,-139.0141,0.8716653,-81.08597,0.9562442,11.64042,-80.57208,2.747965,18.0558,-79.85117,4.172277,0.9333333,1,0,0.5372549
-31.80786,166.5412,-35.5686,9.724253,142.703,-25.11642,38.46008,128.2358,-27.6561,77.11572,-90.41263,-4.277466,5.091911,90.63927,-179.7633,-84.46942,48.97801,-139.0141,0.8716646,-81.08597,0.9562488,11.64043,-80.57208,2.747965,18.0558,-79.85117,4.172269,0.945098,1,0,0.5176471
-32.26141,166.0965,-35.41364,9.140414,142.4951,-24.79248,37.76004,128.4702,-26.99356,77.11575,-90.4126,-4.277466,5.091908,90.63927,-179.7633,-84.46942,48.97801,-139.0141,0.8716624,-81.08597,0.9562461,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172284,0.9411765,1,0,0.5294118
-32.24344,166.0401,-35.4502,9.255548,142.3615,-24.83676,37.96788,128.2198,-27.12521,77.11572,-90.4126,-4.277496,5.091915,90.63927,-179.7633,-84.46942,48.97806,-139.0142,1.869769,-81.02731,1.036192,13.47567,-80.46109,2.849352,20.95448,-79.63049,4.33118,0.9372549,1,0.01176471,0.5294118
-31.6499,166.6691,-35.63309,9.956254,142.7247,-25.24121,38.75917,128.0661,-27.92743,77.11572,-90.4126,-4.277466,5.091909,90.63927,-179.7633,-84.46945,48.97806,-139.0142,5.206917,-80.82047,1.305416,19.64999,-80.04724,3.215778,30.72266,-78.75562,4.990815,0.9490196,1,0.05098039,0.5137255
-31.63141,166.6126,-35.67184,10.069,142.5889,-25.28857,38.9613,127.8074,-28.06711,77.11575,-90.4126,-4.277466,5.091916,90.63927,-179.7633,-84.46942,48.97806,-139.0142,7.550141,-80.66501,1.49692,24.02119,-79.71118,3.505334,37.65096,-77.96829,5.619065,0.9490196,1,0.08627451,0.5137255
-31.49158,166.7962,-35.69797,10.18761,142.745,-25.36707,39.05623,127.8923,-28.20227,77.11575,-90.4126,-4.277496,5.091912,90.63927,-179.7633,-84.46954,48.97802,-139.0141,9.226358,-80.54843,1.635592,27.16656,-79.44345,3.733642,42.64103,-77.27704,6.192387,0.9490196,1,0.09803922,0.5137255
-31.49158,166.7962,-35.69797,10.18762,142.745,-25.36707,39.05623,127.8923,-28.20227,77.11573,-90.4126,-4.277466,5.091917,90.63927,-179.7633,-84.46945,48.978,-139.0141,9.897249,-80.50046,1.691545,28.42981,-79.3291,3.830844,44.64585,-76.96115,6.46009,0.9529412,1,0.1058824,0.509804
-32.10446,166.2266,-35.47766,9.373473,142.5207,-24.91492,38.06334,128.3107,-27.25677,77.11575,-90.4126,-4.277435,5.091908,90.63928,-179.7633,-84.46942,48.97802,-139.0141,10.56832,-80.45172,1.747819,29.69588,-79.21024,3.931801,46.65535,-76.61804,6.754426,0.945098,1,0.1137255,0.5215687
-32.40012,165.9091,-35.38596,9.022649,142.3349,-24.71454,37.66437,128.3774,-26.86322,77.11575,-90.4126,-4.277466,5.09191,90.63927,-179.7633,-84.46942,48.97806,-139.0142,10.90389,-80.42706,1.77606,30.32994,-79.14902,3.983758,47.66176,-76.43506,6.912813,0.9372549,1,0.1176471,0.5333334
-33.89633,164.3869,-34.85336,7.027902,141.6052,-23.65549,35.19786,129.0511,-24.75284,77.11575,-90.4126,-4.277466,5.091916,90.63927,-179.7633,-84.46948,48.97803,-139.0141,9.897249,-80.50043,1.69155,28.4298,-79.3291,3.830838,44.64586,-76.96115,6.460096,0.9098039,1,0.1098039,0.572549
-34.77582,163.4222,-34.53769,5.848014,141.0871,-23.0509,33.72085,129.2842,-23.60001,77.11576,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46945,48.97803,-139.0141,9.897251,-80.50046,1.691547,28.42981,-79.3291,3.830838,44.64586,-76.96118,6.460087,0.8941177,1,0.1058824,0.5960785
-37.9169,159.6611,-33.31146,1.319779,138.979,-20.92633,27.76638,129.6531,-19.7612,77.11576,-90.4126,-4.277466,5.091908,90.63927,-179.7633,-84.46942,48.97801,-139.0141,9.561789,-80.52454,1.663537,27.79782,-79.38681,3.781796,43.64285,-77.12228,6.323136,0.827451,1,0.1058824,0.6901961
-38.73788,158.528,-32.96848,0.1286403,138.26,-20.38455,26.1817,129.489,-18.86267,77.11572,-90.4126,-4.277466,5.091917,90.63928,-179.7633,-84.46942,48.97798,-139.0141,10.90389,-80.42706,1.776056,30.32995,-79.14902,3.983757,47.66176,-76.43509,6.912805,0.8156863,1,0.1215686,0.7058824
-38.3291,159.0995,-33.14124,0.724103,138.6249,-20.65427,26.97603,129.5806,-19.30661,77.11575,-90.4126,-4.277496,5.091907,90.63928,-179.7633,-84.46942,48.97798,-139.0141,11.57513,-80.37717,1.832786,31.60008,-79.02286,4.090846,49.67766,-76.0434,7.254839,0.8235294,1,0.1254902,0.6941177
-34.04916,164.2467,-34.79083,6.790994,141.5639,-23.54169,34.87926,129.1718,-24.51974,74.03414,-89.97052,-4.257568,12.37264,91.08969,-179.7078,-74.40805,76.9838,-166.6939,10.56831,-80.45172,1.747805,29.69588,-79.21021,3.931791,46.65535,-76.61807,6.754426,0.9294118,0.9333333,0.1098039,0.5411765
-27.98911,170.1626,-36.73401,14.24708,144.4552,-27.84644,43.45818,126.1168,-33.46347,73.55344,-89.90811,-4.261047,13.51252,91.16121,-179.6969,-72.73047,78.36594,-168.0254,11.2395,-80.40222,1.804376,30.9647,-79.08658,4.036764,48.6692,-76.24371,7.079404,1,0.9411765,0.1215686,0.4196078
-24.69315,174.0003,-37.00848,17.10177,147.7035,-29.57669,45.60052,127.3554,-36.99493,75.46565,-90.16565,-4.256561,8.984536,90.87891,-179.7366,-79.31589,70.41484,-160.2761,13.58901,-80.22266,2.005054,35.426,-78.61166,4.440463,55.74686,-74.60748,8.538148,1,0.972549,0.1529412,0.3254902
-24.69315,174.0003,-37.00848,17.10177,147.7035,-29.57669,45.60052,127.3554,-36.99493,74.99021,-90.09912,-4.255157,10.10863,90.94856,-179.7277,-77.70609,73.16225,-162.9733,14.93133,-80.11563,2.121782,37.98866,-78.30652,4.701051,59.8056,-73.34491,9.695896,1,0.9647059,0.1647059,0.3294118
-25.26608,173.3433,-36.97894,16.59977,147.143,-29.2868,45.22497,127.1506,-36.37738,74.75185,-90.06647,-4.255188,10.67267,90.98362,-179.723,-76.89011,74.28954,-164.0754,15.26682,-80.08832,2.151212,38.63074,-78.2258,4.770163,60.82109,-72.97644,10.03773,1,0.9607843,0.172549,0.3411765
-25.83932,172.682,-36.94189,16.09995,146.5806,-28.99228,44.85055,126.9412,-35.76132,73.79399,-89.93909,-4.259064,12.94192,91.12537,-179.7025,-73.57129,77.70816,-167.393,18.61841,-79.8035,2.451603,45.0793,-77.30255,5.568483,70.94491,-67.20428,15.53448,1,0.945098,0.2078431,0.3607843
-25.26608,173.3433,-36.97894,16.59977,147.143,-29.2868,45.22498,127.1506,-36.37738,74.03412,-89.97049,-4.257568,12.37264,91.08969,-179.7078,-74.40808,76.9838,-166.6939,20.29084,-79.65262,2.606368,48.31995,-76.74246,6.060063,75.90572,-61.28821,21.30624,1,0.9490196,0.227451,0.3490196
-26.12598,172.3497,-36.9205,15.8509,146.2987,-28.84323,44.6638,126.8349,-35.4538,74.2738,-90.00214,-4.256348,11.80467,91.05416,-179.7131,-75.24045,76.18193,-165.9173,21.62655,-79.52771,2.73264,50.91865,-76.23264,6.512313,79.6958,-52.55176,29.92386,1,0.9529412,0.2431373,0.3686275
-27.27274,171.0096,-36.81561,14.86073,145.1666,-28.23557,43.9201,126.3984,-34.22729,73.55346,-89.90811,-4.261047,13.51253,91.16121,-179.6969,-72.73044,78.36592,-168.0253,23.62564,-79.33289,2.926514,54.82442,-75.33691,7.317146,84.20538,-18.98099,63.31029,1,0.9411765,0.2666667,0.4039216
-27.70261,170.5023,-36.76819,14.49203,144.7401,-28.00296,43.64265,126.2302,-33.76874,73.55344,-89.90808,-4.261047,13.51253,91.16121,-179.6969,-72.73047,78.36593,-168.0254,23.62563,-79.33289,2.926511,54.82441,-75.33691,7.317162,84.20532,-18.98096,63.31034,1,0.9411765,0.2666667,0.4117647
-28.13229,169.9923,-36.71619,14.12486,144.3126,-27.76779,43.36609,126.0597,-33.311,75.93932,-90.23376,-4.259766,7.865706,90.80981,-179.745,-80.88672,66.74049,-156.6519,23.62563,-79.33289,2.926519,54.82442,-75.33691,7.317169,84.20536,-18.98093,63.31037,1,0.9843137,0.2627451,0.4235294
-28.41864,169.6508,-36.67896,13.88092,144.027,-27.60959,43.18216,125.9448,-33.0062,77.11572,-90.4126,-4.277466,5.091913,90.63927,-179.7633,-84.46954,48.97807,-139.0142,22.62683,-79.4314,2.828881,52.87058,-75.80676,6.893393,82.26061,-40.59546,41.78893,1,1,0.254902,0.4313726
-30.27078,167.9579,-36.1001,11.69408,143.2777,-26.25043,40.79116,127.183,-30.05618,77.11575,-90.4126,-4.277466,5.091908,90.63927,-179.7633,-84.46948,48.97798,-139.0141,23.29287,-79.36597,2.893806,54.17295,-75.49887,7.170709,83.66569,-27.61285,54.70969,0.9686275,1,0.2666667,0.4862745
-29.64374,168.4941,-36.32385,12.49605,143.4477,-26.73355,41.72681,126.6212,-31.11688,77.11575,-90.41263,-4.277496,5.091913,90.63927,-179.7633,-84.46942,48.97794,-139.0141,25.6183,-79.12875,3.126274,58.73533,-74.23248,8.325417,83.56596,43.59855,125.6977,0.9843137,1,0.2901961,0.4627451
-29.48108,168.6124,-36.39175,12.72192,143.4514,-26.87079,42.00264,126.4005,-31.43106,77.11572,-90.4126,-4.277466,5.09191,90.63927,-179.7633,-84.46951,48.97802,-139.0141,27.6034,-78.91476,3.332529,62.64544,-72.83124,9.625375,78.56853,70.56514,152.4638,0.9882353,1,0.3137255,0.4588235
-29.50168,168.6694,-36.34552,12.61677,143.5951,-26.81268,41.81993,126.6885,-31.26297,77.11572,-90.41263,-4.277496,5.091912,90.63927,-179.7633,-84.46948,48.97803,-139.0141,27.93343,-78.87811,3.367583,63.29648,-72.55981,9.879437,77.60879,72.83267,154.697,0.9803922,1,0.3176471,0.4666667
-29.94778,168.1989,-36.23401,12.14906,143.2941,-26.51837,41.35526,126.7678,-30.66208,77.11575,-90.4126,-4.277496,5.09191,90.63927,-179.7633,-84.46942,48.97803,-139.0142,27.93344,-78.87811,3.367588,63.29651,-72.55981,9.879444,77.60879,72.8327,154.697,0.9803922,1,0.3176471,0.4705882
-30.1095,168.0786,-36.16681,11.9219,143.2866,-26.38382,41.07434,126.9776,-30.35721,77.11573,-90.41263,-4.277496,5.091905,90.63927,-179.7633,-84.46948,48.97794,-139.0141,27.6034,-78.91476,3.332529,62.64547,-72.83124,9.625389,78.5685,70.56515,152.4638,0.9764706,1,0.3137255,0.4745098
-30.10947,168.0786,-36.16681,11.9219,143.2866,-26.38382,41.07434,126.9776,-30.35718,77.11575,-90.4126,-4.277496,5.091917,90.63927,-179.7633,-84.46948,48.97801,-139.0141,27.6034,-78.91476,3.332528,62.64547,-72.83124,9.625385,78.56849,70.56515,152.4638,0.9764706,1,0.3137255,0.4745098
-30.10947,168.0786,-36.16681,11.92191,143.2866,-26.38382,41.07434,126.9776,-30.35721,77.11575,-90.4126,-4.277466,5.091915,90.63927,-179.7633,-84.46945,48.97803,-139.0141,25.94969,-79.09378,3.160178,59.38726,-74.02258,8.518772,82.88708,50.55292,132.6193,0.9764706,1,0.2901961,0.4784314
-30.27078,167.9579,-36.1001,11.69408,143.2777,-26.25043,40.79116,127.183,-30.05618,77.11572,-90.4126,-4.277466,5.091914,90.63927,-179.7633,-84.46948,48.978,-139.0141,25.61828,-79.12878,3.126267,58.73534,-74.23248,8.325418,83.56593,43.5985,125.6977,0.972549,1,0.2862745,0.4784314
-30.25098,167.9011,-36.14371,11.80182,143.137,-26.30469,40.98076,126.9056,-30.21402,77.11576,-90.4126,-4.277466,5.09191,90.63927,-179.7633,-84.46951,48.97803,-139.0141,24.62284,-79.23199,3.025621,56.77959,-74.81531,7.79131,84.76884,14.08563,96.28189,0.9764706,1,0.2784314,0.4784314
-29.31805,168.7301,-36.46014,12.94707,143.4538,-27.00922,42.27605,126.1754,-31.74924,76.88136,-90.37576,-4.272736,5.644014,90.67313,-179.7599,-83.81705,54.10456,-144.1158,25.28667,-79.16342,3.092541,58.08338,-74.43427,8.140028,84.12951,35.17331,117.3051,0.9921569,0.9960784,0.2862745,0.454902
-27.70261,170.5023,-36.76819,14.49203,144.7401,-28.00293,43.64266,126.2302,-33.76874,75.70271,-90.19952,-4.257965,8.424462,90.84429,-179.7409,-80.10712,68.7196,-158.606,24.95484,-79.19785,3.058987,57.43145,-74.62839,7.962149,84.54231,25.23826,107.4024,1,0.9764706,0.282353,0.4117647
-27.41605,170.8408,-36.80032,14.73767,145.0246,-28.15829,43.82753,126.3426,-34.07434,75.9393,-90.23383,-4.259827,7.865708,90.80981,-179.745,-80.88672,66.74045,-156.6518,25.28667,-79.16342,3.092542,58.0834,-74.43427,8.140037,84.12951,35.17331,117.3051,1,0.9803922,0.2862745,0.4039216
-27.41605,170.8407,-36.80032,14.73766,145.0246,-28.15829,43.82754,126.3426,-34.07434,76.17549,-90.26855,-4.262207,7.308288,90.77545,-179.7489,-81.65201,64.40463,-154.341,25.61829,-79.12875,3.126271,58.73534,-74.23251,8.325404,83.56593,43.59855,125.6977,1,0.9843137,0.2901961,0.4039216
-28.13229,169.9923,-36.71619,14.12487,144.3126,-27.76779,43.36609,126.0597,-33.31097,76.41121,-90.30371,-4.265106,6.752192,90.74123,-179.7527,-82.39935,61.6146,-151.576,26.28088,-79.05853,3.194269,60.03918,-73.80408,8.720654,82.12217,56.23642,138.2697,1,0.9882353,0.2980392,0.4235294
-28.70483,169.3081,-36.63971,13.63771,143.741,-27.45026,42.99867,125.8288,-32.70178,77.11573,-90.41257,-4.277435,5.091912,90.63927,-179.7633,-84.46948,48.97806,-139.0142,26.9426,-78.98721,3.263021,61.34264,-73.33871,9.152234,80.41824,64.71224,146.6787,1,1,0.3098039,0.4392157
-28.70483,169.3081,-36.63971,13.63771,143.741,-27.45026,42.99866,125.8288,-32.70178,77.11572,-90.4126,-4.277496,5.091911,90.63927,-179.7633,-84.46948,48.97803,-139.0142,27.93344,-78.87811,3.367589,63.29648,-72.55981,9.879432,77.60879,72.83267,154.697,1,1,0.3176471,0.4392157
-29.48108,168.6124,-36.39175,12.72191,143.4514,-26.87079,42.00264,126.4005,-31.43106,77.11576,-90.41263,-4.277496,5.091913,90.63927,-179.7633,-84.46942,48.97801,-139.0141,28.26324,-78.84119,3.402846,63.94728,-72.27545,10.1463,76.63237,74.77635,156.6062,0.9882353,1,0.3215686,0.4588235
-29.96793,168.2559,-36.18942,12.04219,143.4361,-26.46268,41.16805,127.0493,-30.5004,77.11575,-90.4126,-4.277466,5.09191,90.63927,-179.7633,-84.46948,48.97802,-139.0141,28.92206,-78.76636,3.47398,65.24765,-71.66376,10.72255,74.64156,77.92645,159.6863,0.9764706,1,0.3294118,0.4705882
-30.10947,168.0786,-36.16681,11.92191,143.2866,-26.38382,41.07434,126.9776,-30.35718,77.11575,-90.4126,-4.277466,5.091916,90.63928,-179.7633,-84.46951,48.97808,-139.0142,28.59278,-78.80389,3.438315,64.59768,-71.97711,10.427,75.6424,76.45837,158.2533,0.9764706,1,0.3254902,0.4745098
-30.10947,168.0786,-36.16681,11.92191,143.2866,-26.38382,41.07434,126.9776,-30.35721,77.11572,-90.4126,-4.277435,5.091912,90.63927,-179.7633,-84.46942,48.97801,-139.0141,28.92206,-78.76636,3.473987,65.24767,-71.66376,10.72257,74.64156,77.92642,159.6863,0.9764706,1,0.3294118,0.4745098
-30.10947,168.0786,-36.16681,11.92191,143.2866,-26.38382,41.07435,126.9776,-30.35721,77.11573,-90.4126,-4.277466,5.091915,90.63927,-179.7633,-84.46954,48.97802,-139.0141,28.92207,-78.76636,3.473987,65.24765,-71.66376,10.72256,74.64156,77.92645,159.6863,0.9803922,1,0.3294118,0.4705882
-30.25098,167.9011,-36.14371,11.80182,143.137,-26.30469,40.98077,126.9056,-30.21405,77.11576,-90.4126,-4.277466,5.091911,90.63927,-179.7633,-84.46945,48.97806,-139.0142,29.25111,-78.72852,3.509875,65.89721,-71.33417,11.03422,73.63161,79.21808,160.9426,0.9764706,1,0.3333333,0.4784314
-30.27075,167.9579,-36.1001,11.69408,143.2777,-26.25043,40.79116,127.183,-30.05621,77.11575,-90.4126,-4.277466,5.091908,90.63926,-179.7633,-84.46942,48.97801,-139.0141,29.25111,-78.72849,3.509879,65.89722,-71.33417,11.03422,73.63165,79.21812,160.9426,0.972549,1,0.3333333,0.4784314
-30.27078,167.9579,-36.1001,11.69408,143.2777,-26.25043,40.79116,127.183,-30.05618,77.11575,-90.41263,-4.277496,5.091906,90.63927,-179.7633,-84.46948,48.97794,-139.0141,28.26324,-78.84116,3.402847,63.94729,-72.27545,10.14632,76.63239,74.77636,156.6062,0.972549,1,0.3215686,0.4784314
-30.57269,167.6573,-36.01025,11.34571,143.1158,-26.03961,40.41148,127.3079,-29.61859,77.11575,-90.4126,-4.277466,5.091911,90.63926,-179.7633,-84.46942,48.97798,-139.0141,27.6034,-78.91479,3.332529,62.64546,-72.83124,9.625387,78.5685,70.56515,152.4638,0.9686275,1,0.3137255,0.4862745
-30.57269,167.6573,-36.01025,11.34572,143.1158,-26.03961,40.41148,127.3079,-29.61862,77.11575,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46948,48.97806,-139.0142,27.27312,-78.95114,3.297678,61.99416,-73.09061,9.383258,79.50697,67.89337,149.8261,0.9686275,1,0.3058824,0.4862745
-31.6499,166.6691,-35.63309,9.956253,142.7247,-25.24121,38.75916,128.0661,-27.92743,77.11575,-90.4126,-4.277466,5.091915,90.63927,-179.7633,-84.46942,48.97808,-139.0142,26.61185,-79.02301,3.228548,60.69096,-73.57629,8.931585,81.29383,60.88496,142.885,0.9490196,1,0.3019608,0.5137255
-31.94717,166.356,-35.54199,9.605934,142.5448,-25.03839,38.36465,128.147,-27.52341,77.11575,-90.4126,-4.277466,5.091913,90.63928,-179.7633,-84.46936,48.97798,-139.0141,27.27312,-78.95114,3.297668,61.99415,-73.09061,9.383249,79.50701,67.89341,149.8261,0.945098,1,0.3137255,0.5215687
-32.85049,165.4553,-35.22977,8.437863,142.1149,-24.39536,36.9557,128.5839,-26.22116,75.46564,-90.16562,-4.256561,8.984537,90.8789,-179.7367,-79.31586,70.41484,-160.2761,27.93344,-78.87811,3.367589,63.29651,-72.55981,9.879439,77.60879,72.8327,154.697,0.9294118,0.972549,0.3176471,0.5450981
-31.94714,166.356,-35.54199,9.605936,142.5448,-25.03839,38.36465,128.147,-27.52341,75.93927,-90.23376,-4.259796,7.865706,90.80981,-179.745,-80.88666,66.74044,-156.6518,28.92207,-78.76636,3.473981,65.24767,-71.66376,10.72257,74.64156,77.92645,159.6863,0.945098,0.9803922,0.3294118,0.5215687
-31.78946,166.4847,-35.60672,9.837792,142.5676,-25.16296,38.66399,127.9793,-27.79349,75.46564,-90.16565,-4.256561,8.98453,90.87891,-179.7366,-79.31589,70.41484,-160.2761,32.52598,-78.33258,3.881306,72.34676,-66.76221,15.41951,63.25526,86.79099,168.1457,0.9490196,0.972549,0.372549,0.5176471
-33.14349,165.1304,-35.13663,8.08659,141.9194,-24.19843,36.55044,128.6288,-25.8432,75.93927,-90.23376,-4.259796,7.865705,90.80981,-179.745,-80.88666,66.74044,-156.6518,37.05702,-77.71991,4.445506,80.91399,-49.905,31.99313,48.3953,91.22894,172.0088,0.9254902,0.9803922,0.427451,0.5529412
-32.71237,165.6448,-35.25854,8.555065,142.2773,-24.47318,37.05156,128.6807,-26.34924,75.46564,-90.16562,-4.256531,8.984535,90.87891,-179.7366,-79.31592,70.41484,-160.2761,37.37797,-77.67328,4.488065,81.46577,-47.46539,34.4115,47.32821,91.44028,172.1761,0.9333333,0.972549,0.4352941,0.5372549
-31.78946,166.4847,-35.60672,9.837783,142.5676,-25.16293,38.66399,127.9793,-27.79349,77.11572,-90.4126,-4.277496,5.091913,90.63928,-179.7633,-84.46942,48.97801,-139.0141,36.41397,-77.81201,4.361331,79.76961,-53.9834,27.95681,50.52807,90.7778,171.6445,0.9490196,1,0.4196078,0.5176471
-33.31519,165.0503,-35.04031,7.732644,142.0147,-24.04138,36.02195,129.0034,-25.47809,77.11572,-90.4126,-4.277435,5.091912,90.63927,-179.7633,-84.46951,48.97808,-139.0142,35.44667,-77.94714,4.23744,77.98071,-58.62158,23.38076,53.72289,90.01705,171.0108,0.9176471,1,0.4078431,0.5568628
-33.60629,164.7201,-34.9473,7.380233,141.8118,-23.84796,35.61082,129.0311,-25.11292,77.11575,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46948,48.97806,-139.0142,35.44666,-77.94714,4.237433,77.98071,-58.62161,23.38074,53.7229,90.01704,171.0108,0.9137255,1,0.4078431,0.5647059
-33.45239,164.8577,-35.0101,7.61623,141.8491,-23.96381,35.92579,128.9009,-25.35321,77.11575,-90.4126,-4.277496,5.091912,90.63927,-179.7633,-84.46948,48.97803,-139.0141,35.44666,-77.94717,4.237433,77.98071,-58.62161,23.38075,53.7229,90.01706,171.0108,0.9176471,1,0.4078431,0.5607843
-32.85049,165.4553,-35.22977,8.437872,142.1149,-24.39536,36.95569,128.5839,-26.22116,77.11575,-90.4126,-4.277466,5.091918,90.63927,-179.7633,-84.46942,48.97803,-139.0142,34.79999,-78.03537,4.156347,76.75515,-61.01563,21.0275,55.84906,89.44154,170.5181,0.9294118,1,0.4,0.5450981
-31.80786,166.5413,-35.56857,9.724254,142.703,-25.11642,38.46008,128.2358,-27.6561,77.11572,-90.4126,-4.277466,5.091915,90.63927,-179.7633,-84.46936,48.97803,-139.0141,34.79999,-78.03537,4.156335,76.75515,-61.01559,21.02752,55.84905,89.44155,170.5181,0.945098,1,0.4,0.5176471
-31.49158,166.7962,-35.69797,10.18762,142.745,-25.3671,39.05623,127.8923,-28.20227,77.11575,-90.4126,-4.277466,5.091908,90.63928,-179.7633,-84.46945,48.97803,-139.0141,35.1235,-77.99146,4.196735,77.37061,-59.87589,22.14693,54.7864,89.73696,170.7723,0.9568627,1,0.4039216,0.5058824
-30.71365,167.4778,-35.98615,11.2261,142.964,-25.96072,40.31738,127.2316,-29.47821,77.11576,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46948,48.97801,-139.0141,35.76946,-77.9025,4.278424,78.58468,-57.23566,24.74613,52.65863,90.28313,171.235,0.9686275,1,0.4117647,0.4901961
